"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"1872515","2214.045085727795","2214.045085727795","2214.045085727795"
"1873284","2225.800539480973","2225.800539480973","2225.800539480973"
"1874053","2219.9332155092907","2219.9332155092907","2219.9332155092907"
"1874822","2215.4252740594006","2215.4252740594006","2215.4252740594006"
"1875591","2214.6631006967777","2214.6631006967777","2214.6631006967777"
"1876360","2218.0254343339097","2218.0254343339097","2218.0254343339097"
"1877129","2210.8459197900233","2210.8459197900233","2210.8459197900233"
"1877898","2202.9286233957123","2202.9286233957123","2202.9286233957123"
"1878667","2208.5927930045555","2208.5927930045555","2208.5927930045555"
"1879436","2219.415906701697","2219.415906701697","2219.415906701697"
"1880205","2212.9498322390696","2212.9498322390696","2212.9498322390696"
"1880974","2222.6367851292503","2222.6367851292503","2222.6367851292503"
"1881743","2215.5053736087725","2215.5053736087725","2215.5053736087725"
"1882512","2212.2246728388636","2212.2246728388636","2212.2246728388636"
"1883281","2222.440879759619","2222.440879759619","2222.440879759619"
"1884050","2214.450803363158","2214.450803363158","2214.450803363158"
"1884819","2214.1214936471174","2214.1214936471174","2214.1214936471174"
"1885588","2221.4072821414006","2221.4072821414006","2221.4072821414006"
"1886357","2206.48698338393","2206.48698338393","2206.48698338393"
"1887126","2225.17628790274","2225.17628790274","2225.17628790274"
"1887895","2217.730890324912","2217.730890324912","2217.730890324912"
"1888664","2219.7485392874623","2219.7485392874623","2219.7485392874623"
"1889433","2216.248378806325","2216.248378806325","2216.248378806325"
"1890202","2219.23646875274","2219.23646875274","2219.23646875274"
"1890971","2206.699279262864","2206.699279262864","2206.699279262864"
"1891740","2200.345913979446","2200.345913979446","2200.345913979446"
"1892509","2206.8393098839088","2206.8393098839088","2206.8393098839088"
"1893278","2217.149171162365","2217.149171162365","2217.149171162365"
"1894047","2223.2971741193915","2223.2971741193915","2223.2971741193915"
"1894816","2217.8910279440315","2217.8910279440315","2217.8910279440315"
"1895585","2225.58240870781","2225.58240870781","2225.58240870781"
"1896354","2209.8461613607174","2209.8461613607174","2209.8461613607174"
"1897123","2225.2529524996394","2225.2529524996394","2225.2529524996394"
"1897892","2213.163292098232","2213.163292098232","2213.163292098232"
"1898661","2215.373257223702","2215.373257223702","2215.373257223702"
"1899430","2207.038284568106","2207.038284568106","2207.038284568106"
"1900199","2213.738293661818","2213.738293661818","2213.738293661818"
"1900968","2222.2146025259635","2222.2146025259635","2222.2146025259635"
"1901737","2215.6549352398865","2215.6549352398865","2215.6549352398865"
"1902506","2223.129622331741","2223.129622331741","2223.129622331741"
"1903275","2223.364431957479","2223.364431957479","2223.364431957479"
"1904044","2219.9817219419742","2219.9817219419742","2219.9817219419742"
"1904813","2227.4097702780887","2227.4097702780887","2227.4097702780887"
"1905582","2215.496800537209","2215.496800537209","2215.496800537209"
"1906351","2221.2977945425096","2221.2977945425096","2221.2977945425096"
"1907120","2220.3229893755406","2220.3229893755406","2220.3229893755406"
"1907889","2218.228356894477","2218.228356894477","2218.228356894477"
"1908658","2231.829572700885","2231.829572700885","2231.829572700885"
"1909427","2218.3527097358037","2218.3527097358037","2218.3527097358037"
"1910196","2215.7413925186056","2215.7413925186056","2215.7413925186056"
"1910965","2219.8650734226003","2219.8650734226003","2219.8650734226003"
"1911734","2215.5402355909187","2215.5402355909187","2215.5402355909187"
"1912503","2202.867353186735","2202.867353186735","2202.867353186735"
"1913272","2214.55753263511","2214.55753263511","2214.55753263511"
"1914041","2217.9842002248793","2217.9842002248793","2217.9842002248793"
"1914810","2221.516244730296","2221.516244730296","2221.516244730296"
"1915579","2221.228765582419","2221.228765582419","2221.228765582419"
"1916348","2227.648039755684","2227.648039755684","2227.648039755684"
"1917117","2216.123354255149","2216.123354255149","2216.123354255149"
"1917886","2219.089550241984","2219.089550241984","2219.089550241984"
"1918655","2234.837036301368","2234.837036301368","2234.837036301368"
"1919424","2210.9542936619946","2210.9542936619946","2210.9542936619946"
"1920193","2210.0532961871777","2210.0532961871777","2210.0532961871777"
"1920962","2224.0904795951283","2224.0904795951283","2224.0904795951283"
"1921731","2219.9124384768065","2219.9124384768065","2219.9124384768065"
"1922500","2219.4165689088277","2219.4165689088277","2219.4165689088277"
"1923269","2227.741915340191","2227.741915340191","2227.741915340191"
"1924038","2216.6492434707757","2216.6492434707757","2216.6492434707757"
"1924807","2219.2882084010976","2219.2882084010976","2219.2882084010976"
"1925576","2216.7484930399287","2216.7484930399287","2216.7484930399287"
"1926345","2226.709375988104","2226.709375988104","2226.709375988104"
"1927114","2224.030701637115","2224.030701637115","2224.030701637115"
"1927883","2219.4867778010657","2219.4867778010657","2219.4867778010657"
"1928652","2225.43903454741","2225.43903454741","2225.43903454741"
"1929421","2219.597030151539","2219.597030151539","2219.597030151539"
"1930190","2217.0494587264848","2217.0494587264848","2217.0494587264848"
"1930959","2228.134394196208","2228.134394196208","2228.134394196208"
"1931728","2230.1287152776094","2230.1287152776094","2230.1287152776094"
"1932497","2228.8277852570955","2228.8277852570955","2228.8277852570955"
"1933266","2222.497724010871","2222.497724010871","2222.497724010871"
"1934035","2229.1491400000054","2229.1491400000054","2229.1491400000054"
"1934804","2230.497338216193","2230.497338216193","2230.497338216193"
"1935573","2223.693822382725","2223.693822382725","2223.693822382725"
"1936342","2225.4790837628175","2225.4790837628175","2225.4790837628175"
"1937111","2229.273650542911","2229.273650542911","2229.273650542911"
"1937880","2220.281295295213","2220.281295295213","2220.281295295213"
"1938649","2216.1087002574345","2216.1087002574345","2216.1087002574345"
"1939418","2221.6115341987725","2221.6115341987725","2221.6115341987725"
"1940187","2226.9434165396647","2226.9434165396647","2226.9434165396647"
"1940956","2232.256461037157","2232.256461037157","2232.256461037157"
"1941725","2219.8570346891534","2219.8570346891534","2219.8570346891534"
"1942494","2225.545553654109","2225.545553654109","2225.545553654109"
"1943263","2212.1750470349007","2212.1750470349007","2212.1750470349007"
"1944032","2223.0433485915873","2223.0433485915873","2223.0433485915873"
"1944801","2220.905296850821","2220.905296850821","2220.905296850821"
"1945570","2216.9376620507987","2216.9376620507987","2216.9376620507987"
"1946339","2229.9759442815052","2229.9759442815052","2229.9759442815052"
"1947108","2230.605776492795","2230.605776492795","2230.605776492795"
"1947877","2221.210209705044","2221.210209705044","2221.210209705044"
"1948646","2220.428946970556","2220.428946970556","2220.428946970556"
"1949415","2229.562104141883","2229.562104141883","2229.562104141883"
"1950184","2211.74545792541","2211.74545792541","2211.74545792541"
"1950953","2220.554914543975","2220.554914543975","2220.554914543975"
"1951722","2224.5825099456574","2224.5825099456574","2224.5825099456574"
"1952491","2215.246982473732","2215.246982473732","2215.246982473732"
"1953260","2210.2304975674756","2210.2304975674756","2210.2304975674756"
"1954029","2224.06862394223","2224.06862394223","2224.06862394223"
"1954798","2197.7204392949243","2197.7204392949243","2197.7204392949243"
"1955567","2227.2802126551687","2227.2802126551687","2227.2802126551687"
"1956336","2212.1055298910437","2212.1055298910437","2212.1055298910437"
"1957105","2216.8739790783097","2216.8739790783097","2216.8739790783097"
"1957874","2231.321718525417","2231.321718525417","2231.321718525417"
"1958643","2223.6530548770706","2223.6530548770706","2223.6530548770706"
"1959412","2222.414471159104","2222.414471159104","2222.414471159104"
"1960181","2200.5587593357645","2200.5587593357645","2200.5587593357645"
"1960950","2213.4327696137093","2213.4327696137093","2213.4327696137093"
"1961719","2216.873533389348","2216.873533389348","2216.873533389348"
"1962488","2233.5129934656284","2233.5129934656284","2233.5129934656284"
"1963257","2215.1253081851773","2215.1253081851773","2215.1253081851773"
"1964026","2222.5916708198038","2222.5916708198038","2222.5916708198038"
"1964795","2218.8771717635573","2218.8771717635573","2218.8771717635573"
"1965564","2217.0166026960655","2217.0166026960655","2217.0166026960655"
"1966333","2211.7112819597523","2211.7112819597523","2211.7112819597523"
"1967102","2221.342223765862","2221.342223765862","2221.342223765862"
"1967871","2218.710294349448","2218.710294349448","2218.710294349448"
"1968640","2219.7342198999404","2219.7342198999404","2219.7342198999404"
"1969409","2210.645598316585","2210.645598316585","2210.645598316585"
"1970178","2222.770078243044","2222.770078243044","2222.770078243044"
"1970947","2220.530849170973","2220.530849170973","2220.530849170973"
"1971716","2213.9861741450745","2213.9861741450745","2213.9861741450745"
"1972485","2216.273603321581","2216.273603321581","2216.273603321581"
"1973254","2232.777328844816","2232.777328844816","2232.777328844816"
"1974023","2223.8260031930913","2223.8260031930913","2223.8260031930913"
"1974792","2222.0963988626695","2222.0963988626695","2222.0963988626695"
"1975561","2211.2982338848265","2211.2982338848265","2211.2982338848265"
"1976330","2221.5825962431045","2221.5825962431045","2221.5825962431045"
"1977099","2226.3662289778235","2226.3662289778235","2226.3662289778235"
"1977868","2217.356659389328","2217.356659389328","2217.356659389328"
"1978637","2227.4795470345584","2227.4795470345584","2227.4795470345584"
"1979406","2222.56529542391","2222.56529542391","2222.56529542391"
"1980175","2228.66567444603","2228.66567444603","2228.66567444603"
"1980944","2224.765508193738","2224.765508193738","2224.765508193738"
"1981713","2224.2071908440516","2224.2071908440516","2224.2071908440516"
"1982482","2224.302185394538","2224.302185394538","2224.302185394538"
"1983251","2228.071138404367","2228.071138404367","2228.071138404367"
"1984020","2218.3267438535663","2218.3267438535663","2218.3267438535663"
"1984789","2230.4540360929936","2230.4540360929936","2230.4540360929936"
"1985558","2224.3473150412283","2224.3473150412283","2224.3473150412283"
"1986327","2212.0926764076457","2212.0926764076457","2212.0926764076457"
"1987096","2213.1070668506813","2213.1070668506813","2213.1070668506813"
"1987865","2229.394417257657","2229.394417257657","2229.394417257657"
"1988634","2225.090635536735","2225.090635536735","2225.090635536735"
"1989403","2217.8798045132435","2217.8798045132435","2217.8798045132435"
"1990172","2219.2596213883653","2219.2596213883653","2219.2596213883653"
"1990941","2227.4332946778186","2227.4332946778186","2227.4332946778186"
"1991710","2229.1076977856515","2229.1076977856515","2229.1076977856515"
"1992479","2227.180765227773","2227.180765227773","2227.180765227773"
"1993248","2227.1811258744287","2227.1811258744287","2227.1811258744287"
"1994017","2226.37593354327","2226.37593354327","2226.37593354327"
"1994786","2219.1173651517515","2219.1173651517515","2219.1173651517515"
"1995555","2232.248421994447","2232.248421994447","2232.248421994447"
"1996324","2220.3618454091165","2220.3618454091165","2220.3618454091165"
"1997093","2227.4081644198045","2227.4081644198045","2227.4081644198045"
"1997862","2223.513678010634","2223.513678010634","2223.513678010634"
"1998631","2225.0127064317276","2225.0127064317276","2225.0127064317276"
"1999400","2223.4839815443656","2223.4839815443656","2223.4839815443656"
"2000169","2216.0739406922403","2216.0739406922403","2216.0739406922403"
"2000938","2225.625383057178","2225.625383057178","2225.625383057178"
"2001707","2216.6329086721225","2216.6329086721225","2216.6329086721225"
"2002476","2225.4390065995303","2225.4390065995303","2225.4390065995303"
"2003245","2223.8606937959185","2223.8606937959185","2223.8606937959185"
"2004014","2229.5783788816625","2229.5783788816625","2229.5783788816625"
"2004783","2227.2242402880497","2227.2242402880497","2227.2242402880497"
"2005552","2220.7755964278226","2220.7755964278226","2220.7755964278226"
"2006321","2207.728419106181","2207.728419106181","2207.728419106181"
"2007090","2221.0026600745755","2221.0026600745755","2221.0026600745755"
"2007859","2213.0259850197003","2213.0259850197003","2213.0259850197003"
"2008628","2223.0941422528576","2223.0941422528576","2223.0941422528576"
"2009397","2214.778470934346","2214.778470934346","2214.778470934346"
"2010166","2240.091092277844","2240.091092277844","2240.091092277844"
"2010935","2219.0510609012777","2219.0510609012777","2219.0510609012777"
"2011704","2215.132625734767","2215.132625734767","2215.132625734767"
"2012473","2211.6924390290797","2211.6924390290797","2211.6924390290797"
"2013242","2226.628083828286","2226.628083828286","2226.628083828286"
"2014011","2224.319005453009","2224.319005453009","2224.319005453009"
"2014780","2219.621053284371","2219.621053284371","2219.621053284371"
"2015549","2231.476837068802","2231.476837068802","2231.476837068802"
"2016318","2222.9578116884513","2222.9578116884513","2222.9578116884513"
"2017087","2220.231725635652","2220.231725635652","2220.231725635652"
"2017856","2222.6158918088267","2222.6158918088267","2222.6158918088267"
"2018625","2211.8080586431397","2211.8080586431397","2211.8080586431397"
"2019394","2216.8311013241114","2216.8311013241114","2216.8311013241114"
"2020163","2215.491625362026","2215.491625362026","2215.491625362026"
"2020932","2213.4318779692694","2213.4318779692694","2213.4318779692694"
