"Step","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700057138.4773772--dipoDroQ-clipaction-ClairDeLune - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700057138.4773772--dipoDroQ-clipaction-ClairDeLune - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700057138.4773772--dipoDroQ-clipaction-ClairDeLune - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699762274.2041667--dipo-clipaction-ClairDeLune - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699762274.2041667--dipo-clipaction-ClairDeLune - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1699762274.2041667--dipo-clipaction-ClairDeLune - train/return__MAX"
"414318","1791.977746036762","1791.977746036762","1791.977746036762","1838.4820432083407","1838.4820432083407","1838.4820432083407"
"414915","1771.0023179489756","1771.0023179489756","1771.0023179489756","1847.0317872962537","1847.0317872962537","1847.0317872962537"
"415512","1780.4582560558833","1780.4582560558833","1780.4582560558833","1836.6725197957317","1836.6725197957317","1836.6725197957317"
"416109","1782.8771888044769","1782.8771888044769","1782.8771888044769","1843.0086981541378","1843.0086981541378","1843.0086981541378"
"416706","1787.0587409807954","1787.0587409807954","1787.0587409807954","1821.8655102626897","1821.8655102626897","1821.8655102626897"
"417303","1779.585087264069","1779.585087264069","1779.585087264069","1846.2240119984274","1846.2240119984274","1846.2240119984274"
"417900","1766.3269891832892","1766.3269891832892","1766.3269891832892","1837.6931800648138","1837.6931800648138","1837.6931800648138"
"418497","1788.5321902302878","1788.5321902302878","1788.5321902302878","1836.6534531219743","1836.6534531219743","1836.6534531219743"
"419094","1786.5826555207807","1786.5826555207807","1786.5826555207807","1830.7105700627408","1830.7105700627408","1830.7105700627408"
"419691","1779.265093485167","1779.265093485167","1779.265093485167","1850.065321792937","1850.065321792937","1850.065321792937"
"420288","1774.12103062195","1774.12103062195","1774.12103062195","1848.2121293137775","1848.2121293137775","1848.2121293137775"
"420885","1781.6017140941908","1781.6017140941908","1781.6017140941908","1838.5197658408235","1838.5197658408235","1838.5197658408235"
"421482","1796.361434250508","1796.361434250508","1796.361434250508","1850.2080029766485","1850.2080029766485","1850.2080029766485"
"422079","1803.673384389817","1803.673384389817","1803.673384389817","1828.0886131114842","1828.0886131114842","1828.0886131114842"
"422676","1798.7035613637759","1798.7035613637759","1798.7035613637759","1847.0132939155171","1847.0132939155171","1847.0132939155171"
"423273","1776.8091976631995","1776.8091976631995","1776.8091976631995","1799.7988251886322","1799.7988251886322","1799.7988251886322"
"423870","1767.4441424242257","1767.4441424242257","1767.4441424242257","1840.921541207066","1840.921541207066","1840.921541207066"
"424467","1765.4708716715024","1765.4708716715024","1765.4708716715024","1825.6331078102764","1825.6331078102764","1825.6331078102764"
"425064","1764.223226236906","1764.223226236906","1764.223226236906","1831.7852175654687","1831.7852175654687","1831.7852175654687"
"425661","1784.047575235535","1784.047575235535","1784.047575235535","1839.207652897809","1839.207652897809","1839.207652897809"
"426258","1793.302144982406","1793.302144982406","1793.302144982406","1811.7076228479561","1811.7076228479561","1811.7076228479561"
"426855","1788.3574139928514","1788.3574139928514","1788.3574139928514","1836.7514166042297","1836.7514166042297","1836.7514166042297"
"427452","1777.9942606335865","1777.9942606335865","1777.9942606335865","1816.9272619238593","1816.9272619238593","1816.9272619238593"
"428049","1805.2551277431246","1805.2551277431246","1805.2551277431246","1819.5080815517936","1819.5080815517936","1819.5080815517936"
"428646","1789.7386902109768","1789.7386902109768","1789.7386902109768","1840.3613174807476","1840.3613174807476","1840.3613174807476"
"429243","1780.2771126583152","1780.2771126583152","1780.2771126583152","1823.8233247664443","1823.8233247664443","1823.8233247664443"
"429840","1790.4803511831649","1790.4803511831649","1790.4803511831649","1820.3492111079383","1820.3492111079383","1820.3492111079383"
"430437","1771.1317317618298","1771.1317317618298","1771.1317317618298","1828.9308369465107","1828.9308369465107","1828.9308369465107"
"431034","1769.1543205783923","1769.1543205783923","1769.1543205783923","1824.890476135113","1824.890476135113","1824.890476135113"
"431631","1786.9959854696685","1786.9959854696685","1786.9959854696685","1855.9540650443735","1855.9540650443735","1855.9540650443735"
"432228","1777.1764015995007","1777.1764015995007","1777.1764015995007","1855.826273833633","1855.826273833633","1855.826273833633"
"432825","1786.1874261308274","1786.1874261308274","1786.1874261308274","1833.4824651977178","1833.4824651977178","1833.4824651977178"
"433422","1746.6821928345557","1746.6821928345557","1746.6821928345557","1844.374080774508","1844.374080774508","1844.374080774508"
"434019","1771.071924248815","1771.071924248815","1771.071924248815","1852.0874568652384","1852.0874568652384","1852.0874568652384"
"434616","1789.4303895252679","1789.4303895252679","1789.4303895252679","1844.5053557764518","1844.5053557764518","1844.5053557764518"
"435213","1768.8686868500174","1768.8686868500174","1768.8686868500174","1851.200336567918","1851.200336567918","1851.200336567918"
"435810","1780.4819923695595","1780.4819923695595","1780.4819923695595","1840.3155426281696","1840.3155426281696","1840.3155426281696"
"436407","1789.3725457899104","1789.3725457899104","1789.3725457899104","1840.6008724692297","1840.6008724692297","1840.6008724692297"
"437004","1775.5372595160384","1775.5372595160384","1775.5372595160384","1843.3460532956897","1843.3460532956897","1843.3460532956897"
"437601","1784.733498206894","1784.733498206894","1784.733498206894","1848.6360385597495","1848.6360385597495","1848.6360385597495"
"438198","1776.0065358700786","1776.0065358700786","1776.0065358700786","1847.0582643268006","1847.0582643268006","1847.0582643268006"
"438795","1779.226780369416","1779.226780369416","1779.226780369416","1834.4574941349385","1834.4574941349385","1834.4574941349385"
"439392","1779.7367091249146","1779.7367091249146","1779.7367091249146","1839.4773567996629","1839.4773567996629","1839.4773567996629"
"439989","1789.7882343386043","1789.7882343386043","1789.7882343386043","1848.0537256764915","1848.0537256764915","1848.0537256764915"
"440586","1792.3636534227458","1792.3636534227458","1792.3636534227458","1833.4773502561604","1833.4773502561604","1833.4773502561604"
"441183","1774.3032083389228","1774.3032083389228","1774.3032083389228","1846.583245833711","1846.583245833711","1846.583245833711"
"441780","1785.8428528903803","1785.8428528903803","1785.8428528903803","1832.1931603516305","1832.1931603516305","1832.1931603516305"
"442377","1785.977814474653","1785.977814474653","1785.977814474653","1835.2361195709136","1835.2361195709136","1835.2361195709136"
"442974","1787.3951786991527","1787.3951786991527","1787.3951786991527","1820.591312339974","1820.591312339974","1820.591312339974"
"443571","1783.7316201863243","1783.7316201863243","1783.7316201863243","1851.3174611787308","1851.3174611787308","1851.3174611787308"
"444168","1784.2503752345515","1784.2503752345515","1784.2503752345515","1821.845845127657","1821.845845127657","1821.845845127657"
"444765","1787.863320289967","1787.863320289967","1787.863320289967","1830.2483916879264","1830.2483916879264","1830.2483916879264"
"445362","1786.9604127531363","1786.9604127531363","1786.9604127531363","1824.0741693728007","1824.0741693728007","1824.0741693728007"
"445959","1762.4231775033466","1762.4231775033466","1762.4231775033466","1843.8484686544878","1843.8484686544878","1843.8484686544878"
"446556","1791.6472428770082","1791.6472428770082","1791.6472428770082","1844.1113938705478","1844.1113938705478","1844.1113938705478"
"447153","1769.1505098094833","1769.1505098094833","1769.1505098094833","1850.3809869810725","1850.3809869810725","1850.3809869810725"
"447750","1802.4802983311356","1802.4802983311356","1802.4802983311356","1839.6816048819467","1839.6816048819467","1839.6816048819467"
"448347","1787.0177940933338","1787.0177940933338","1787.0177940933338","1835.6354143743854","1835.6354143743854","1835.6354143743854"
"448944","1736.78419381312","1736.78419381312","1736.78419381312","1841.8290552254134","1841.8290552254134","1841.8290552254134"
"449541","1798.8187362494325","1798.8187362494325","1798.8187362494325","1850.016137481491","1850.016137481491","1850.016137481491"
"450138","1785.8719084751963","1785.8719084751963","1785.8719084751963","1832.9818370144671","1832.9818370144671","1832.9818370144671"
"450735","1778.7714427968974","1778.7714427968974","1778.7714427968974","1833.5166883642403","1833.5166883642403","1833.5166883642403"
"451332","1790.264588472016","1790.264588472016","1790.264588472016","1844.7775489203457","1844.7775489203457","1844.7775489203457"
"451929","1779.8593252454207","1779.8593252454207","1779.8593252454207","1837.048726542907","1837.048726542907","1837.048726542907"
"452526","1788.0350943959197","1788.0350943959197","1788.0350943959197","1844.6381756829946","1844.6381756829946","1844.6381756829946"
"453123","1792.7142685927854","1792.7142685927854","1792.7142685927854","1854.727740009136","1854.727740009136","1854.727740009136"
"453720","1790.8462181068903","1790.8462181068903","1790.8462181068903","1814.1515240046722","1814.1515240046722","1814.1515240046722"
"454317","1763.6857953415713","1763.6857953415713","1763.6857953415713","1841.0407899286345","1841.0407899286345","1841.0407899286345"
"454914","1761.393686646375","1761.393686646375","1761.393686646375","1822.30972842617","1822.30972842617","1822.30972842617"
"455511","1786.4410042063062","1786.4410042063062","1786.4410042063062","1842.3062494322367","1842.3062494322367","1842.3062494322367"
"456108","1772.0486381407454","1772.0486381407454","1772.0486381407454","1834.89452007627","1834.89452007627","1834.89452007627"
"456705","1777.5625787176646","1777.5625787176646","1777.5625787176646","1839.5883977753333","1839.5883977753333","1839.5883977753333"
"457302","1774.784389763439","1774.784389763439","1774.784389763439","1834.944975395011","1834.944975395011","1834.944975395011"
"457899","1771.874721352165","1771.874721352165","1771.874721352165","1841.5637794451675","1841.5637794451675","1841.5637794451675"
"458496","1796.1592855756512","1796.1592855756512","1796.1592855756512","1834.899969999464","1834.899969999464","1834.899969999464"
"459093","1767.8542930854162","1767.8542930854162","1767.8542930854162","1824.7807280660743","1824.7807280660743","1824.7807280660743"
"459690","1804.4424405784457","1804.4424405784457","1804.4424405784457","1828.218603665734","1828.218603665734","1828.218603665734"
"460287","1769.373904763278","1769.373904763278","1769.373904763278","1820.7397433046795","1820.7397433046795","1820.7397433046795"
"460884","1775.250891120233","1775.250891120233","1775.250891120233","1836.0930485880524","1836.0930485880524","1836.0930485880524"
"461481","1754.893297125724","1754.893297125724","1754.893297125724","1857.7140998720415","1857.7140998720415","1857.7140998720415"
"462078","1758.1582542989777","1758.1582542989777","1758.1582542989777","1842.0716863826167","1842.0716863826167","1842.0716863826167"
"462675","1801.4589668479248","1801.4589668479248","1801.4589668479248","1839.1725410120043","1839.1725410120043","1839.1725410120043"
"463272","1783.66663328499","1783.66663328499","1783.66663328499","1807.4980027426627","1807.4980027426627","1807.4980027426627"
"463869","1772.9787396840004","1772.9787396840004","1772.9787396840004","1818.0782620762586","1818.0782620762586","1818.0782620762586"
"464466","1769.2462927961114","1769.2462927961114","1769.2462927961114","1840.3783546611376","1840.3783546611376","1840.3783546611376"
"465063","1762.7857403065318","1762.7857403065318","1762.7857403065318","1843.861701473299","1843.861701473299","1843.861701473299"
"465660","1784.921997231706","1784.921997231706","1784.921997231706","1837.8381325413545","1837.8381325413545","1837.8381325413545"
"466257","1793.6524621164372","1793.6524621164372","1793.6524621164372","1827.8022970460402","1827.8022970460402","1827.8022970460402"
"466854","1796.9135222148157","1796.9135222148157","1796.9135222148157","1856.7017417175932","1856.7017417175932","1856.7017417175932"
"467451","1786.2500966697867","1786.2500966697867","1786.2500966697867","1844.024126244233","1844.024126244233","1844.024126244233"
"468048","1779.0575622205326","1779.0575622205326","1779.0575622205326","1830.791052069823","1830.791052069823","1830.791052069823"
"468645","1779.0142413864564","1779.0142413864564","1779.0142413864564","1846.022040428373","1846.022040428373","1846.022040428373"
"469242","1787.3925702356262","1787.3925702356262","1787.3925702356262","1825.9643758577029","1825.9643758577029","1825.9643758577029"
"469839","1793.4842718422208","1793.4842718422208","1793.4842718422208","1828.9860186662745","1828.9860186662745","1828.9860186662745"
"470436","1774.387964383074","1774.387964383074","1774.387964383074","1819.3087753048453","1819.3087753048453","1819.3087753048453"
"471033","1796.1007644982853","1796.1007644982853","1796.1007644982853","1825.9252424308713","1825.9252424308713","1825.9252424308713"
"471630","1781.9887402535817","1781.9887402535817","1781.9887402535817","1812.654152810752","1812.654152810752","1812.654152810752"
"472227","1803.9076605051125","1803.9076605051125","1803.9076605051125","1798.7127314667584","1798.7127314667584","1798.7127314667584"
"472824","1802.8109960240258","1802.8109960240258","1802.8109960240258","1837.384146086776","1837.384146086776","1837.384146086776"
"473421","1783.5290088785619","1783.5290088785619","1783.5290088785619","1846.3678687723348","1846.3678687723348","1846.3678687723348"
"474018","1763.6551808960376","1763.6551808960376","1763.6551808960376","1843.8688227559649","1843.8688227559649","1843.8688227559649"
"474615","1799.0135687838592","1799.0135687838592","1799.0135687838592","1845.42930048096","1845.42930048096","1845.42930048096"
