"Step","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MAX"
"127654","1144.2465975151845","1144.2465975151845","1144.2465975151845","1200.770821304637","1200.770821304637","1200.770821304637","1164.9091682724052","1164.9091682724052","1164.9091682724052"
"128423","1096.3092761283303","1096.3092761283303","1096.3092761283303","1202.0541381942846","1202.0541381942846","1202.0541381942846","1160.537929821595","1160.537929821595","1160.537929821595"
"129192","1159.0397095601909","1159.0397095601909","1159.0397095601909","1227.9736999407091","1227.9736999407091","1227.9736999407091","1159.6532208393887","1159.6532208393887","1159.6532208393887"
"129961","1200.8062303143854","1200.8062303143854","1200.8062303143854","1198.732846208776","1198.732846208776","1198.732846208776","1151.9362359060701","1151.9362359060701","1151.9362359060701"
"130730","1178.3418529577252","1178.3418529577252","1178.3418529577252","1210.485817499451","1210.485817499451","1210.485817499451","1152.1062088999736","1152.1062088999736","1152.1062088999736"
"131499","1196.8378581658571","1196.8378581658571","1196.8378581658571","1221.4743683105323","1221.4743683105323","1221.4743683105323","1153.5291293893713","1153.5291293893713","1153.5291293893713"
"132268","1213.9926794787216","1213.9926794787216","1213.9926794787216","1225.7554004892922","1225.7554004892922","1225.7554004892922","1175.8801250244242","1175.8801250244242","1175.8801250244242"
"133037","1239.1184619324515","1239.1184619324515","1239.1184619324515","1220.8857400588956","1220.8857400588956","1220.8857400588956","1204.905206942523","1204.905206942523","1204.905206942523"
"133806","1221.6773102011887","1221.6773102011887","1221.6773102011887","1214.541736957591","1214.541736957591","1214.541736957591","1185.8009968624556","1185.8009968624556","1185.8009968624556"
"134575","1243.5410313448947","1243.5410313448947","1243.5410313448947","1226.2467408033888","1226.2467408033888","1226.2467408033888","1170.1746393429814","1170.1746393429814","1170.1746393429814"
"135344","1219.0008861496992","1219.0008861496992","1219.0008861496992","1233.4424268914663","1233.4424268914663","1233.4424268914663","1177.1881766611084","1177.1881766611084","1177.1881766611084"
"136113","1268.2197456066926","1268.2197456066926","1268.2197456066926","1238.2436490736031","1238.2436490736031","1238.2436490736031","1177.536099372416","1177.536099372416","1177.536099372416"
"136882","1276.6349550774387","1276.6349550774387","1276.6349550774387","1216.050429356721","1216.050429356721","1216.050429356721","1175.9593182065473","1175.9593182065473","1175.9593182065473"
"137651","1256.1278766331784","1256.1278766331784","1256.1278766331784","1228.8271628139194","1228.8271628139194","1228.8271628139194","1180.4357873076879","1180.4357873076879","1180.4357873076879"
"138420","1236.5821477406344","1236.5821477406344","1236.5821477406344","1244.1726932880879","1244.1726932880879","1244.1726932880879","1194.4178583417565","1194.4178583417565","1194.4178583417565"
"139189","1221.766222511613","1221.766222511613","1221.766222511613","1206.878887905858","1206.878887905858","1206.878887905858","1179.592206950739","1179.592206950739","1179.592206950739"
"139958","1235.2027201103401","1235.2027201103401","1235.2027201103401","1210.686637011863","1210.686637011863","1210.686637011863","1177.944439901412","1177.944439901412","1177.944439901412"
"140727","1226.722861130379","1226.722861130379","1226.722861130379","1203.9036578616171","1203.9036578616171","1203.9036578616171","1187.9128084870438","1187.9128084870438","1187.9128084870438"
"141496","1231.142359429868","1231.142359429868","1231.142359429868","1236.3763241193494","1236.3763241193494","1236.3763241193494","1189.7095179520766","1189.7095179520766","1189.7095179520766"
"142265","1259.8890827843961","1259.8890827843961","1259.8890827843961","1216.1378367372834","1216.1378367372834","1216.1378367372834","1193.36409023159","1193.36409023159","1193.36409023159"
"143034","1275.260229975545","1275.260229975545","1275.260229975545","1252.4969869163185","1252.4969869163185","1252.4969869163185","1207.707655116842","1207.707655116842","1207.707655116842"
"143803","1263.4202173966946","1263.4202173966946","1263.4202173966946","1248.648460074035","1248.648460074035","1248.648460074035","1194.3090055936523","1194.3090055936523","1194.3090055936523"
"144572","1259.524480747306","1259.524480747306","1259.524480747306","1271.9147204806711","1271.9147204806711","1271.9147204806711","1213.0947991078856","1213.0947991078856","1213.0947991078856"
"145341","1267.2959753282016","1267.2959753282016","1267.2959753282016","1287.4459690399192","1287.4459690399192","1287.4459690399192","1219.7272727030083","1219.7272727030083","1219.7272727030083"
"146110","1304.7534052490023","1304.7534052490023","1304.7534052490023","1294.4307833515325","1294.4307833515325","1294.4307833515325","1245.1719233018089","1245.1719233018089","1245.1719233018089"
"146879","1269.7680551965245","1269.7680551965245","1269.7680551965245","1309.8645048590504","1309.8645048590504","1309.8645048590504","1237.4216304454428","1237.4216304454428","1237.4216304454428"
"147648","1274.4464103759958","1274.4464103759958","1274.4464103759958","1292.03847461239","1292.03847461239","1292.03847461239","1225.8427635143366","1225.8427635143366","1225.8427635143366"
"148417","1135.442877090276","1135.442877090276","1135.442877090276","1280.508357042412","1280.508357042412","1280.508357042412","1226.636070970658","1226.636070970658","1226.636070970658"
"149186","1154.4913274130367","1154.4913274130367","1154.4913274130367","1317.0488646433453","1317.0488646433453","1317.0488646433453","1235.9884198685202","1235.9884198685202","1235.9884198685202"
"149955","1289.4742394320542","1289.4742394320542","1289.4742394320542","1275.796926776473","1275.796926776473","1275.796926776473","1243.1129849280464","1243.1129849280464","1243.1129849280464"
"150724","1141.4574671672913","1141.4574671672913","1141.4574671672913","1290.6280346177393","1290.6280346177393","1290.6280346177393","1250.1655161868157","1250.1655161868157","1250.1655161868157"
"151493","1127.2643614722424","1127.2643614722424","1127.2643614722424","1300.2717335168588","1300.2717335168588","1300.2717335168588","1241.3063165253063","1241.3063165253063","1241.3063165253063"
"152262","1122.5225024066378","1122.5225024066378","1122.5225024066378","1303.6756534675417","1303.6756534675417","1303.6756534675417","1232.9988058224271","1232.9988058224271","1232.9988058224271"
"153031","1128.476409090762","1128.476409090762","1128.476409090762","1294.193284534088","1294.193284534088","1294.193284534088","1253.6655147734139","1253.6655147734139","1253.6655147734139"
"153800","1202.6046810008163","1202.6046810008163","1202.6046810008163","1300.9100686101265","1300.9100686101265","1300.9100686101265","1257.768691270141","1257.768691270141","1257.768691270141"
"154569","1260.5851753295487","1260.5851753295487","1260.5851753295487","1299.4223655583098","1299.4223655583098","1299.4223655583098","1254.4873106512198","1254.4873106512198","1254.4873106512198"
"155338","1262.0744329038027","1262.0744329038027","1262.0744329038027","1315.0474165601288","1315.0474165601288","1315.0474165601288","1267.7645506677832","1267.7645506677832","1267.7645506677832"
"156107","1282.7861701638258","1282.7861701638258","1282.7861701638258","1316.0399372783518","1316.0399372783518","1316.0399372783518","1252.3308548865664","1252.3308548865664","1252.3308548865664"
"156876","1310.4857428681448","1310.4857428681448","1310.4857428681448","1334.7581378072955","1334.7581378072955","1334.7581378072955","1255.702351301094","1255.702351301094","1255.702351301094"
"157645","1291.5024140974892","1291.5024140974892","1291.5024140974892","1329.120508503523","1329.120508503523","1329.120508503523","1269.385091572427","1269.385091572427","1269.385091572427"
"158414","1288.129694751417","1288.129694751417","1288.129694751417","1334.0843273303833","1334.0843273303833","1334.0843273303833","1244.1401309408066","1244.1401309408066","1244.1401309408066"
"159183","1313.6095354604686","1313.6095354604686","1313.6095354604686","1326.3929827373204","1326.3929827373204","1326.3929827373204","1218.4166952033224","1218.4166952033224","1218.4166952033224"
"159952","1250.4567133538692","1250.4567133538692","1250.4567133538692","1336.0090554198216","1336.0090554198216","1336.0090554198216","1209.279588298115","1209.279588298115","1209.279588298115"
"160721","1282.658178714956","1282.658178714956","1282.658178714956","1334.3682439832503","1334.3682439832503","1334.3682439832503","1227.7609157113425","1227.7609157113425","1227.7609157113425"
"161490","1310.9674662451814","1310.9674662451814","1310.9674662451814","1346.8613561118616","1346.8613561118616","1346.8613561118616","1219.4155203875737","1219.4155203875737","1219.4155203875737"
"162259","1289.2130860606815","1289.2130860606815","1289.2130860606815","1346.8885059493794","1346.8885059493794","1346.8885059493794","1207.4178553904248","1207.4178553904248","1207.4178553904248"
"163028","1299.2476908667159","1299.2476908667159","1299.2476908667159","1328.50769895622","1328.50769895622","1328.50769895622","1190.9037842462076","1190.9037842462076","1190.9037842462076"
"163797","1317.734224731903","1317.734224731903","1317.734224731903","1322.0604839120579","1322.0604839120579","1322.0604839120579","1221.8683049909735","1221.8683049909735","1221.8683049909735"
"164566","1304.1243781841395","1304.1243781841395","1304.1243781841395","1337.8879646676319","1337.8879646676319","1337.8879646676319","1197.3977372190877","1197.3977372190877","1197.3977372190877"
"165335","1286.6125757756915","1286.6125757756915","1286.6125757756915","1325.6924451658579","1325.6924451658579","1325.6924451658579","1194.998887230088","1194.998887230088","1194.998887230088"
"166104","1316.2764114367897","1316.2764114367897","1316.2764114367897","1327.0683717437375","1327.0683717437375","1327.0683717437375","1222.2375832076734","1222.2375832076734","1222.2375832076734"
"166873","1320.4656652823248","1320.4656652823248","1320.4656652823248","1325.4579943955168","1325.4579943955168","1325.4579943955168","1238.4957693631945","1238.4957693631945","1238.4957693631945"
"167642","1329.720857543207","1329.720857543207","1329.720857543207","1326.1002716994553","1326.1002716994553","1326.1002716994553","1255.0613675348202","1255.0613675348202","1255.0613675348202"
"168411","1326.9014019113297","1326.9014019113297","1326.9014019113297","1336.900346936255","1336.900346936255","1336.900346936255","1255.4597022645846","1255.4597022645846","1255.4597022645846"
"169180","1339.0635459919688","1339.0635459919688","1339.0635459919688","1321.0987535237482","1321.0987535237482","1321.0987535237482","1242.9339837535517","1242.9339837535517","1242.9339837535517"
"169949","1295.2741724248092","1295.2741724248092","1295.2741724248092","1323.2428476891225","1323.2428476891225","1323.2428476891225","1249.615886908406","1249.615886908406","1249.615886908406"
"170718","1330.1644772425657","1330.1644772425657","1330.1644772425657","1327.2312192739682","1327.2312192739682","1327.2312192739682","1277.815805667532","1277.815805667532","1277.815805667532"
"171487","1337.7438506607498","1337.7438506607498","1337.7438506607498","1313.8642357428232","1313.8642357428232","1313.8642357428232","1271.33779574828","1271.33779574828","1271.33779574828"
"172256","1340.0317928097054","1340.0317928097054","1340.0317928097054","1325.4714988000087","1325.4714988000087","1325.4714988000087","1288.3522580719318","1288.3522580719318","1288.3522580719318"
"173025","1336.1337711626281","1336.1337711626281","1336.1337711626281","1311.1629721900563","1311.1629721900563","1311.1629721900563","1286.9997146509952","1286.9997146509952","1286.9997146509952"
"173794","1338.1948630379356","1338.1948630379356","1338.1948630379356","1293.5996995086318","1293.5996995086318","1293.5996995086318","1281.8965173142742","1281.8965173142742","1281.8965173142742"
"174563","1252.0606433052828","1252.0606433052828","1252.0606433052828","1314.5662511845842","1314.5662511845842","1314.5662511845842","1299.184992846679","1299.184992846679","1299.184992846679"
"175332","1308.242424461684","1308.242424461684","1308.242424461684","1332.2527115563191","1332.2527115563191","1332.2527115563191","1295.5528801570997","1295.5528801570997","1295.5528801570997"
"176101","1280.6628509059178","1280.6628509059178","1280.6628509059178","1323.7341269214571","1323.7341269214571","1323.7341269214571","1270.231193841175","1270.231193841175","1270.231193841175"
"176870","1309.943302194609","1309.943302194609","1309.943302194609","1303.3249551161869","1303.3249551161869","1303.3249551161869","1262.6516297438206","1262.6516297438206","1262.6516297438206"
